state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.2,0.3333333333333333,0.5714285714285714,1.1428571428571428,1.8571428571428572,2.7142857142857144,4.714285714285714,7.285714285714286,7.857142857142857,9.714285714285714,10.714285714285714,13.428571428571429,14.714285714285714,16.714285714285715,25.0,26.428571428571427,28.285714285714285,33.0,37.142857142857146,38.42857142857143,38.42857142857143,44.857142857142854,48.857142857142854,49.0,49.142857142857146,49.857142857142854,51.57142857142857,51.285714285714285,51.0,54.285714285714285,58.857142857142854,64.71428571428571,67.14285714285714,70.28571428571429,90.71428571428571,83.0,77.28571428571429,81.0,82.42857142857143,92.0,84.57142857142857,100.85714285714286,110.71428571428571,108.28571428571429,115.57142857142857,124.42857142857143,138.85714285714286,155.71428571428572,161.71428571428572,178.42857142857142,208.57142857142858,243.14285714285714,278.7142857142857,326.2857142857143,375.14285714285717,406.7142857142857,436.14285714285717,458.14285714285717,491.85714285714283,519.1428571428571,551.2857142857143,589.4285714285714,576.5714285714286,563.8571428571429,559.1428571428571,507.42857142857144,479.42857142857144,494.2857142857143,529.7142857142857,554.1428571428571,555.4285714285714,588.8571428571429,605.1428571428571,565.7142857142857,576.5714285714286,596.7142857142857,600.1428571428571,612.2857142857143,612.8571428571429,609.2857142857143,563.2857142857143,526.7142857142857,516.8571428571429,505.14285714285717,464.14285714285717,434.85714285714283,417.7142857142857,391.85714285714283,398.7142857142857,378.85714285714283,382.7142857142857,388.14285714285717,379.0,373.7142857142857,336.57142857142856,330.57142857142856,329.42857142857144,323.85714285714283,312.85714285714283,287.57142857142856,283.0,268.7142857142857,265.7142857142857,285.2857142857143,318.2857142857143,335.14285714285717,310.42857142857144,298.7142857142857
Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.25,1.0,1.5,1.5714285714285714,2.857142857142857,4.714285714285714,6.285714285714286,10.571428571428571,18.571428571428573,27.857142857142858,32.57142857142857,40.857142857142854,46.57142857142857,58.0,62.714285714285715,66.0,72.85714285714286,75.42857142857143,80.14285714285714,83.85714285714286,85.42857142857143,98.42857142857143,99.42857142857143,112.85714285714286,114.42857142857143,120.28571428571429,118.0,128.85714285714286,144.85714285714286,143.42857142857142,149.0,146.71428571428572,154.85714285714286,157.14285714285714,165.0,164.42857142857142,170.42857142857142,190.28571428571428,203.57142857142858,193.71428571428572,181.42857142857142,194.28571428571428,208.57142857142858,206.28571428571428,199.85714285714286,196.85714285714286,206.85714285714286,202.28571428571428,197.28571428571428,213.42857142857142,218.57142857142858,208.0,219.28571428571428,234.0,229.85714285714286,210.57142857142858,235.57142857142858,261.14285714285717,232.0,209.57142857142858,212.0,200.57142857142858,199.0,203.28571428571428,231.71428571428572,231.71428571428572,217.71428571428572,230.57142857142858,212.0,203.0,214.42857142857142,244.14285714285714,260.0,250.57142857142858,252.0,260.2857142857143,249.71428571428572,255.0,282.42857142857144,291.85714285714283,288.7142857142857,282.2857142857143,278.57142857142856,252.85714285714286,220.0,219.0,216.85714285714286,249.71428571428572,255.28571428571428,274.7142857142857,244.85714285714286,293.85714285714283,296.85714285714283,249.71428571428572,241.42857142857142,238.42857142857142,308.2857142857143,275.85714285714283,239.14285714285714,215.14285714285714,174.71428571428572,305.0,322.42857142857144,343.14285714285717
Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.1428571428571428,2.142857142857143,2.7142857142857144,4.428571428571429,9.714285714285714,12.571428571428571,17.285714285714285,23.857142857142858,33.42857142857143,48.857142857142854,62.0,82.42857142857143,101.0,102.71428571428571,113.42857142857143,139.0,153.28571428571428,166.28571428571428,182.28571428571428,198.42857142857142,188.28571428571428,196.0,208.14285714285714,213.28571428571428,203.71428571428572,215.42857142857142,236.71428571428572,205.42857142857142,193.0,194.14285714285714,193.71428571428572,187.42857142857142,179.85714285714286,193.85714285714286,182.71428571428572,160.14285714285714,149.42857142857142,146.57142857142858,148.28571428571428,158.28571428571428,165.57142857142858,170.0,175.71428571428572,167.0,157.85714285714286,134.0,144.85714285714286,165.28571428571428,183.28571428571428,210.0,213.28571428571428,228.71428571428572,224.14285714285714,202.71428571428572,183.28571428571428,161.42857142857142,158.0,137.14285714285714,137.14285714285714,131.0,118.57142857142857,126.85714285714286,149.14285714285714,157.28571428571428,142.85714285714286,145.71428571428572,155.71428571428572,143.28571428571428,121.85714285714286,127.0,132.42857142857142,132.42857142857142,138.14285714285714,145.42857142857142,146.71428571428572,143.42857142857142,143.0,155.14285714285714,171.14285714285714,172.14285714285714,191.0,199.57142857142858,194.57142857142858,208.85714285714286,191.0,196.57142857142858,196.57142857142858,201.28571428571428,207.42857142857142,191.71428571428572,175.0,188.0,181.14285714285714,175.28571428571428,196.71428571428572,207.57142857142858,253.0,262.85714285714283,257.57142857142856,285.2857142857143,284.2857142857143
Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.5,0.8,0.6666666666666666,1.1428571428571428,2.142857142857143,1.8571428571428572,3.2857142857142856,3.7142857142857144,5.285714285714286,5.571428571428571,6.571428571428571,10.142857142857142,13.142857142857142,16.142857142857142,16.571428571428573,18.0,19.0,18.142857142857142,17.142857142857142,16.428571428571427,17.142857142857142,17.285714285714285,17.285714285714285,14.571428571428571,13.0,13.142857142857142,12.0,11.285714285714286,9.714285714285714,10.714285714285714,9.571428571428571,7.142857142857143,7.142857142857143,6.428571428571429,5.571428571428571,5.571428571428571,4.857142857142857,4.714285714285714,3.4285714285714284,2.857142857142857,2.5714285714285716,1.7142857142857142,2.142857142857143,1.7142857142857142,1.7142857142857142,1.2857142857142858,1.1428571428571428,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.5714285714285714,1.1428571428571428,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.2857142857142858,2.2857142857142856,1.8571428571428572,1.5714285714285714,1.5714285714285714,1.2857142857142858,1.1428571428571428,0.14285714285714285,0.2857142857142857,0.8571428571428571,2.0,3.7142857142857144,5.142857142857143,5.714285714285714,6.0,5.714285714285714,6.285714285714286,4.857142857142857,3.5714285714285716,3.7142857142857144,3.5714285714285716,4.142857142857143,3.4285714285714284,3.4285714285714284,4.714285714285714,6.142857142857143,7.571428571428571,7.857142857142857,7.571428571428571,9.571428571428571,11.714285714285714,11.142857142857142,13.857142857142858,15.428571428571429,17.142857142857142,16.142857142857142,15.857142857142858
Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.4285714285714286,1.4285714285714286,1.8571428571428572,1.8571428571428572,2.142857142857143,2.2857142857142856,1.8571428571428572,2.7142857142857144,2.857142857142857,3.4285714285714284,4.285714285714286,4.142857142857143,5.285714285714286,4.857142857142857,5.285714285714286,5.428571428571429,5.428571428571429,8.428571428571429,9.0,15.428571428571429,15.571428571428571,22.571428571428573,24.857142857142858,25.0,29.0,27.285714285714285,34.857142857142854,34.42857142857143,37.857142857142854,42.57142857142857,48.42857142857143,48.857142857142854,52.57142857142857,54.285714285714285,56.0,57.142857142857146,59.42857142857143,71.14285714285714,77.57142857142857,86.14285714285714,102.28571428571429,104.57142857142857,104.57142857142857,139.14285714285714,160.85714285714286,203.57142857142858,211.42857142857142,251.57142857142858,255.28571428571428,240.85714285714286,265.42857142857144,277.14285714285717,315.14285714285717,314.14285714285717,358.57142857142856,366.57142857142856,348.42857142857144,336.0,356.85714285714283,363.85714285714283,315.0,304.7142857142857,280.14285714285717,268.85714285714283,225.85714285714286,219.0,270.2857142857143,253.28571428571428,270.42857142857144,253.42857142857142,244.0,236.85714285714286,206.0,234.42857142857142,215.57142857142858,215.57142857142858,214.28571428571428,221.71428571428572,228.42857142857142,237.85714285714286,253.0,249.42857142857142,246.57142857142858,233.57142857142858,229.28571428571428,209.0,210.57142857142858,206.0,184.14285714285714,163.0,146.0,129.71428571428572,133.71428571428572,138.57142857142858,142.85714285714286,140.42857142857142,138.85714285714286,143.71428571428572,130.14285714285714,128.85714285714286,136.71428571428572,138.85714285714286,135.71428571428572,132.28571428571428,123.71428571428571,115.14285714285714
Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,0.3333333333333333,0.2857142857142857,0.7142857142857143,1.2857142857142858,2.4285714285714284,2.4285714285714284,3.142857142857143,5.857142857142857,6.857142857142857,10.142857142857142,11.428571428571429,20.571428571428573,19.857142857142858,20.714285714285715,30.0,33.285714285714285,43.714285714285715,52.857142857142854,65.14285714285714,78.28571428571429,93.57142857142857,104.14285714285714,101.14285714285714,106.28571428571429,119.57142857142857,115.85714285714286,119.71428571428571,119.42857142857143,122.57142857142857,117.42857142857143,122.85714285714286,129.57142857142858,121.14285714285714,120.0,127.0,133.57142857142858,117.0,108.0,102.14285714285714,114.85714285714286,109.42857142857143,96.28571428571429,99.0,103.57142857142857,108.57142857142857,97.71428571428571,110.28571428571429,118.42857142857143,115.42857142857143,110.14285714285714,104.42857142857143,103.71428571428571,93.57142857142857,101.42857142857143,107.42857142857143,109.28571428571429,116.42857142857143,104.42857142857143,98.71428571428571,87.0,78.85714285714286,81.85714285714286,70.42857142857143,69.57142857142857,81.0,89.14285714285714,94.57142857142857,98.14285714285714,98.57142857142857,111.85714285714286,106.85714285714286,98.14285714285714,99.57142857142857,95.57142857142857,103.0,119.14285714285714,118.14285714285714,112.85714285714286,108.28571428571429,106.85714285714286,102.28571428571429,86.57142857142857,90.42857142857143,95.57142857142857,91.71428571428571,101.14285714285714,100.42857142857143,106.14285714285714,112.42857142857143,123.71428571428571,138.85714285714286,136.71428571428572,156.57142857142858,156.85714285714286,165.42857142857142,172.85714285714286,188.42857142857142,197.71428571428572,181.42857142857142,208.14285714285714,198.28571428571428,208.57142857142858,219.0,254.0,274.2857142857143,271.7142857142857,315.14285714285717,328.0
New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.25,0.2,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,1.2857142857142858,1.7142857142857142,3.0,4.714285714285714,5.285714285714286,6.857142857142857,7.428571428571429,8.714285714285714,10.714285714285714,9.857142857142858,13.285714285714286,14.714285714285714,17.428571428571427,19.428571428571427,22.428571428571427,29.428571428571427,32.857142857142854,36.714285714285715,41.714285714285715,46.57142857142857,51.857142857142854,50.714285714285715,49.714285714285715,47.42857142857143,44.142857142857146,39.857142857142854,37.714285714285715,37.142857142857146,38.57142857142857,39.0,43.285714285714285,45.714285714285715,46.57142857142857,51.142857142857146,51.0,53.142857142857146,50.857142857142854,50.285714285714285,53.857142857142854,54.714285714285715,54.0,57.285714285714285,59.57142857142857,63.857142857142854,60.285714285714285,54.857142857142854,60.857142857142854,73.85714285714286,80.71428571428571,82.85714285714286,82.57142857142857,83.14285714285714,85.0,76.14285714285714,74.0,70.42857142857143,69.0,74.85714285714286,71.14285714285714,65.14285714285714,62.142857142857146,64.71428571428571,69.28571428571429,62.285714285714285,59.0,60.285714285714285,69.42857142857143,67.28571428571429,65.42857142857143,70.42857142857143,71.0,68.0,51.857142857142854,50.142857142857146,53.57142857142857,57.57142857142857,56.57142857142857,64.85714285714286,64.85714285714286,66.14285714285714,58.0,54.857142857142854,58.285714285714285,52.57142857142857,51.142857142857146,47.142857142857146,48.142857142857146,43.142857142857146,36.57142857142857,33.142857142857146,36.57142857142857,34.142857142857146,30.428571428571427,26.571428571428573,32.42857142857143,28.428571428571427,26.714285714285715,28.571428571428573,28.428571428571427,27.714285714285715,19.285714285714285,21.142857142857142
New Jersey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.75,0.6,0.8333333333333334,1.4285714285714286,2.0,3.0,3.5714285714285716,6.571428571428571,9.857142857142858,12.428571428571429,23.0,35.0,56.857142857142854,97.85714285714286,117.28571428571429,176.85714285714286,248.28571428571428,368.0,464.0,523.8571428571429,854.2857142857143,1069.857142857143,1315.7142857142858,1506.0,1851.5714285714287,2042.0,2197.0,2395.0,2681.5714285714284,2962.5714285714284,2981.285714285714,3199.1428571428573,3165.8571428571427,3121.0,3018.8571428571427,2923.4285714285716,2949.4285714285716,2965.714285714286,2881.1428571428573,3055.285714285714,2857.5714285714284,2961.285714285714,2902.285714285714,2795.714285714286,2959.5714285714284,2854.5714285714284,3051.0,2935.4285714285716,3074.5714285714284,2968.0,2888.8571428571427,2890.285714285714,2685.8571428571427,2570.1428571428573,2325.0,2350.8571428571427,2238.1428571428573,2097.0,2222.285714285714,2059.0,2047.0,1891.142857142857,1777.857142857143,1676.7142857142858,1477.2857142857142,1466.142857142857,1336.0,1264.7142857142858,1132.142857142857,1035.7142857142858,974.2857142857143,936.7142857142857,912.7142857142857,1042.2857142857142,1064.7142857142858,1099.2857142857142,1081.0,1090.0,967.1428571428571,873.5714285714286,868.4285714285714,766.4285714285714,736.5714285714286,728.0,820.0,779.1428571428571,764.7142857142857,736.2857142857143,702.4285714285714,607.5714285714286,526.5714285714286,532.5714285714286,492.57142857142856,463.7142857142857,421.7142857142857,389.7142857142857,402.2857142857143,354.2857142857143,324.42857142857144,348.7142857142857,340.57142857142856,329.57142857142856,297.14285714285717,269.57142857142856,277.57142857142856,270.14285714285717,279.0,291.2857142857143,284.14285714285717,290.14285714285717,255.0
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,1.5,1.8,2.1666666666666665,2.4285714285714284,2.7142857142857144,3.142857142857143,3.5714285714285716,4.285714285714286,5.714285714285714,6.285714285714286,8.571428571428571,10.285714285714286,11.0,13.285714285714286,19.142857142857142,20.428571428571427,22.0,25.857142857142858,29.0,32.42857142857143,30.285714285714285,41.0,43.714285714285715,49.0,53.0,61.57142857142857,66.0,70.57142857142857,78.14285714285714,78.57142857142857,79.85714285714286,78.71428571428571,77.42857142857143,70.71428571428571,72.42857142857143,76.71428571428571,79.0,71.42857142857143,80.57142857142857,84.0,87.57142857142857,95.42857142857143,103.71428571428571,116.71428571428571,108.14285714285714,107.57142857142857,109.28571428571429,119.14285714285714,126.71428571428571,121.57142857142857,143.42857142857142,146.42857142857142,150.71428571428572,132.0,125.57142857142857,139.85714285714286,134.42857142857142,132.57142857142858,119.0,133.14285714285714,131.71428571428572,124.57142857142857,118.57142857142857,126.28571428571429,140.57142857142858,124.14285714285714,126.28571428571429,118.28571428571429,119.28571428571429,115.71428571428571,111.14285714285714,122.42857142857143,121.0,119.14285714285714,113.14285714285714,111.42857142857143,105.57142857142857,99.71428571428571,97.28571428571429,94.71428571428571,95.71428571428571,110.28571428571429,110.85714285714286,122.85714285714286,149.71428571428572,158.71428571428572,162.85714285714286,148.28571428571428,137.85714285714286,128.14285714285714,99.42857142857143,103.71428571428571,97.28571428571429,94.42857142857143,105.71428571428571,97.57142857142857,99.57142857142857,89.57142857142857,91.28571428571429,101.0,102.85714285714286,108.71428571428571,110.42857142857143,119.57142857142857
New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,2.0,3.5,6.142857142857143,12.571428571428571,15.0,20.0,23.142857142857142,27.857142857142858,40.285714285714285,47.42857142857143,72.0,84.28571428571429,111.0,165.42857142857142,294.42857142857144,534.2857142857143,929.0,1377.0,2034.0,2789.1428571428573,3330.8571428571427,4136.428571428572,4563.428571428572,4910.571428571428,5475.428571428572,5554.857142857143,5965.571428571428,6156.428571428572,6472.285714285715,6889.428571428572,7162.142857142857,8025.714285714285,8089.0,7978.571428571428,8191.428571428572,8328.57142857143,8340.714285714286,8123.857142857143,8415.0,8480.57142857143,8038.571428571428,7729.142857142857,7870.571428571428,7561.571428571428,7186.142857142857,7016.714285714285,6966.857142857143,6604.714285714285,5543.142857142857,5118.571428571428,4948.428571428572,5096.571428571428,5737.142857142857,5900.857142857143,5865.571428571428,5526.428571428572,5294.571428571428,4782.571428571428,3810.5714285714284,3602.8571428571427,3548.8571428571427,3440.1428571428573,3095.0,2815.5714285714284,2765.1428571428573,2524.285714285714,2383.714285714286,2328.5714285714284,2229.714285714286,2042.857142857143,1842.4285714285713,1769.7142857142858,1776.0,1782.7142857142858,1824.2857142857142,1796.142857142857,1704.142857142857,1577.5714285714287,1480.2857142857142,1407.857142857143,1386.857142857143,1438.2857142857142,1409.7142857142858,1347.7142857142858,1212.5714285714287,1224.0,1194.7142857142858,1160.7142857142858,1135.7142857142858,1121.5714285714287,1154.2857142857142,1052.142857142857,981.2857142857143,935.4285714285714,932.4285714285714,908.4285714285714,815.7142857142857,765.2857142857143,709.7142857142857,664.2857142857143,626.8571428571429,646.1428571428571,643.5714285714286,634.0,629.1428571428571,605.8571428571429,578.0,561.1428571428571,563.0,569.0,558.2857142857143,563.5714285714286,556.2857142857143
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.16666666666666666,0.14285714285714285,0.8571428571428571,0.8571428571428571,1.0,2.0,2.2857142857142856,3.2857142857142856,3.5714285714285716,3.857142857142857,4.857142857142857,7.142857142857143,12.285714285714286,17.0,21.714285714285715,33.57142857142857,37.142857142857146,47.285714285714285,65.28571428571429,70.42857142857143,85.42857142857143,100.28571428571429,123.14285714285714,129.28571428571428,137.85714285714286,134.71428571428572,153.57142857142858,160.28571428571428,176.85714285714286,183.28571428571428,192.0,234.28571428571428,223.71428571428572,222.57142857142858,214.85714285714286,246.42857142857142,235.71428571428572,224.0,224.14285714285714,210.28571428571428,222.42857142857142,221.28571428571428,231.42857142857142,243.57142857142858,253.14285714285714,261.14285714285717,251.0,249.85714285714286,273.14285714285717,292.7142857142857,295.14285714285717,297.7142857142857,335.42857142857144,334.14285714285717,350.7142857142857,340.0,383.42857142857144,376.14285714285717,329.0,333.7142857142857,325.14285714285717,358.42857142857144,337.85714285714283,388.42857142857144,416.0,398.0,374.14285714285717,345.57142857142856,387.7142857142857,400.42857142857144,460.85714285714283,495.42857142857144,531.2857142857143,558.8571428571429,518.2857142857143,532.1428571428571,521.7142857142857,599.1428571428571,587.1428571428571,605.0,566.7142857142857,553.1428571428571,565.0,572.0,647.1428571428571,669.8571428571429,740.0,752.1428571428571,771.0,791.5714285714286,808.0,874.7142857142857,899.2857142857143,932.7142857142857,911.4285714285714,861.2857142857143,902.5714285714286,951.1428571428571,1035.4285714285713,1088.2857142857142,1123.4285714285713,1114.2857142857142,1058.142857142857,994.1428571428571,1014.7142857142857,1063.0,1085.2857142857142,1105.0,1097.4285714285713,1119.2857142857142
North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,2.5714285714285716,3.7142857142857144,3.857142857142857,4.142857142857143,3.857142857142857,4.142857142857143,3.7142857142857144,4.428571428571429,5.714285714285714,9.0,9.285714285714286,10.285714285714286,11.571428571428571,12.714285714285714,13.0,11.428571428571429,12.714285714285714,14.142857142857142,14.142857142857142,12.857142857142858,13.142857142857142,13.714285714285714,13.142857142857142,12.285714285714286,11.857142857142858,13.428571428571429,12.857142857142858,13.714285714285714,16.428571428571427,20.857142857142858,31.428571428571427,36.285714285714285,40.857142857142854,39.857142857142854,40.857142857142854,38.57142857142857,31.428571428571427,31.142857142857142,34.285714285714285,42.57142857142857,44.57142857142857,46.285714285714285,45.57142857142857,43.42857142857143,40.857142857142854,35.57142857142857,33.42857142857143,33.285714285714285,36.57142857142857,37.714285714285715,38.857142857142854,39.0,38.0,36.0,35.42857142857143,39.42857142857143,41.0,42.42857142857143,51.0,54.57142857142857,51.42857142857143,49.57142857142857,54.714285714285715,66.85714285714286,67.0,66.42857142857143,69.57142857142857,66.14285714285714,46.714285714285715,30.428571428571427,23.857142857142858,22.571428571428573,19.857142857142858,17.571428571428573,29.428571428571427,29.571428571428573,28.285714285714285,26.571428571428573,27.285714285714285,34.142857142857146,33.714285714285715,33.42857142857143,31.714285714285715,33.57142857142857,33.57142857142857,28.571428571428573,28.142857142857142,28.571428571428573,28.571428571428573,26.142857142857142,26.714285714285715,25.714285714285715,24.428571428571427,24.857142857142858,27.142857142857142,27.428571428571427,22.285714285714285,24.428571428571427
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.4,1.6666666666666667,3.2857142857142856,4.857142857142857,6.714285714285714,9.0,12.142857142857142,15.285714285714286,20.428571428571427,30.0,43.0,53.857142857142854,67.71428571428571,83.71428571428571,99.71428571428571,128.14285714285714,150.71428571428572,174.42857142857142,195.57142857142858,213.28571428571428,240.0,251.14285714285714,272.2857142857143,296.2857142857143,301.42857142857144,321.57142857142856,319.42857142857144,321.0,314.42857142857144,305.7142857142857,315.42857142857144,307.85714285714283,313.14285714285717,304.42857142857144,325.42857142857144,362.14285714285717,408.0,516.7142857142857,661.0,805.5714285714286,847.7142857142857,814.7142857142857,798.1428571428571,706.7142857142857,569.2857142857143,434.85714285714283,371.42857142857144,378.85714285714283,372.7142857142857,408.2857142857143,450.85714285714283,481.7142857142857,512.7142857142857,529.2857142857143,523.7142857142857,507.0,484.0,526.1428571428571,540.4285714285714,516.0,545.1428571428571,525.8571428571429,513.7142857142857,477.85714285714283,465.57142857142856,484.2857142857143,448.57142857142856,456.85714285714283,460.85714285714283,439.14285714285717,458.85714285714283,474.14285714285717,497.57142857142856,493.7142857142857,503.42857142857144,509.85714285714283,467.2857142857143,445.7142857142857,451.14285714285717,446.14285714285717,433.7142857142857,425.42857142857144,415.85714285714283,411.0,388.0,389.14285714285717,371.14285714285717,356.0,355.2857142857143,338.57142857142856,327.57142857142856,320.85714285714283,330.42857142857144,338.85714285714283,330.14285714285717,344.85714285714283,347.85714285714283,345.42857142857144,385.42857142857144,411.85714285714283,444.85714285714283,461.7142857142857,503.85714285714283,529.2857142857143,519.5714285714286
